sample_id,class,label,category,risk_level,entropy,file_size_kb,n_sections,avg_section_entropy,max_section_entropy,executable_sections,writable_sections,n_imports,n_exports,suspicious_api_count,has_resources,is_packed,has_digital_sig,has_overlay,vt_score,strings_suspicious,network_calls,registry_writes,file_creates,process_creates,mutex_creates,api_unique,code_section_size_kb,has_encryption_api,has_injection_api,has_persistence_api,has_network_api,has_anti_debug,byte_0x00_freq,byte_0xff_freq
BEN_00153,Benign,0,Clean,None,5.0173,1.0,5,4.9733,6.7158,2,2,41.8697,10.8996,0.0,1,0,1,0,0.6813,6.3866,3.7945,8.7719,2.1039,1.9249,1.5585,20.9818,99.1113,0,0,0,0,0,0.0769,0.0085
WOR_00050,Worm,3,Self-Replicating,Critical,5.0973,5.0,7,5.744,5.523,2,1,27.8181,1.454,3.0,0,1,0,1,43.9217,27.6495,40.2144,16.5891,4.1965,7.7316,2.1284,8.0,155.2551,0,0,1,1,0,0.001,0.0
VIR_00484,Virus,1,Infector,High,5.665,1.0,8,5.7369,7.203,2,2,40.0882,0.986,3.3068,0,1,0,1,58.2961,5.5986,6.7703,18.4282,3.0,7.3161,1.2238,36.7386,2.0,1,1,0,0,0,0.0009,0.0
BEN_01584,Benign,0,Clean,None,6.7405,1.0,6,4.4967,4.7982,2,2,57.5883,13.1509,2.7633,1,0,1,0,0.0,0.9218,5.0815,10.8227,0.2246,0.3769,0.0,28.497,109.7949,0,0,0,1,0,0.1138,0.0153
TRO_00142,Trojan,2,Deceptive,Critical,5.8877,10.0,3,6.8199,6.0826,2,1,41.9984,0.0,9.6117,0,1,0,0,55.8449,5.0,32.0028,14.2899,0.368,1.6914,1.3757,59.8031,131.6108,0,1,1,1,1,0.0023,0.0
ADW_00151,Adware,7,Unwanted,Low,5.0703,50.0,8,4.4121,5.8546,1,1,116.9662,13.1162,8.1669,0,0,1,0,21.429,18.4981,11.154,8.6125,18.9564,5.3607,1.2407,10.0,341.2583,0,0,1,1,0,0.0536,0.0239
ADW_00179,Adware,7,Unwanted,Low,4.9858,50.0,7,6.0636,6.3379,3,2,101.3206,6.0935,5.6172,1,0,1,0,28.1795,16.7718,15.7902,8.0602,12.1268,6.5089,3.7104,22.9589,10.0,0,0,1,1,1,0.1751,0.0098
SPY_00135,Spyware,6,Surveillance,High,4.9683,10.0,5,5.6656,6.8039,4,2,47.0903,0.0,6.4804,1,0,0,0,23.2839,28.4801,22.8639,17.4559,6.2109,7.4559,1.9567,32.8326,5.0,1,1,1,1,1,0.186,0.0158
VIR_00210,Virus,1,Infector,High,5.7282,1.0,4,5.6083,7.0729,2,4,48.8927,0.0,3.651,0,1,0,0,23.2773,14.9873,5.3218,14.016,3.0,0.0,3.8212,27.0972,81.8203,0,1,1,1,1,0.0,0.0409
WOR_00119,Worm,3,Self-Replicating,Critical,6.9507,5.0,7,4.12,7.677,1,3,16.0739,1.8655,12.4159,1,1,0,0,50.6543,14.771,52.9096,4.215,25.2516,3.6661,1.0,43.0231,5.0,1,1,1,1,0,0.1284,0.0022
SPY_00087,Spyware,6,Surveillance,High,5.7851,10.0,3,5.8518,6.7513,1,3,62.2481,3.9618,12.5778,1,1,0,0,17.9078,29.6234,31.7029,12.1876,8.3752,4.7315,0.8675,19.6302,90.2688,1,1,1,1,0,0.1278,0.0196
BEN_01823,Benign,0,Clean,None,4.2347,1.0,6,4.691,6.405,3,1,61.8878,3.8888,2.212,1,0,1,1,0.0,0.0,5.5607,5.7506,1.6803,0.0611,0.0,36.9123,116.9926,0,0,0,0,0,0.0328,0.0252
BAC_00075,Backdoor,8,Remote Access,Critical,5.0156,5.0,6,6.0571,7.3246,4,1,14.8351,6.2417,11.2308,1,1,0,1,54.0524,29.6651,23.5925,26.2299,10.6363,3.3003,8.5649,29.3899,98.6173,1,1,1,1,0,0.0,0.0624
ADW_00330,Adware,7,Unwanted,Low,4.3901,50.0,3,4.9335,5.5938,2,2,19.136,0.0,4.3664,1,0,1,0,20.1977,15.671,2.0,4.8169,2.0,5.1288,5.36,58.5326,103.6336,1,0,0,1,0,0.0088,0.0321
BEN_00310,Benign,0,Clean,None,3.3197,1.0,5,7.1437,6.4946,3,1,35.305,9.0322,0.222,1,0,1,0,2.2184,4.5095,0.0,0.0,10.3417,0.0,3.1156,29.3571,56.6859,0,0,0,0,0,0.2322,0.0074
BEN_00213,Benign,0,Clean,None,4.9079,1.0,4,5.5169,6.4369,3,2,12.4727,6.841,0.7766,1,0,1,0,1.0087,0.2702,0.0,0.0,0.0,0.4834,3.8475,29.2889,34.5542,0,0,0,0,0,0.118,0.0051
BOT_00023,Botnet,12,C&C Controlled,Critical,5.8136,10.0,5,6.8771,7.99,3,3,18.0504,2.1981,12.7749,0,1,0,1,39.4876,15.412,41.5022,13.615,9.5791,8.6926,6.6169,51.4739,61.1628,1,0,1,1,0,0.1395,0.0119
WOR_00030,Worm,3,Self-Replicating,Critical,6.1341,5.0,5,7.4234,5.935,4,1,43.9999,0.0,3.2559,1,0,0,1,55.6026,31.9723,21.7696,10.3246,3.3369,4.7478,2.843,29.632,6.8358,0,1,1,1,0,0.0162,0.0854
BEN_00496,Benign,0,Clean,None,5.8581,1.0,6,5.3487,6.0244,1,0,12.1031,31.0079,2.1544,1,0,1,0,3.7355,2.9147,2.5009,0.0,2.9469,1.2607,0.1497,50.8088,62.2495,0,0,0,0,0,0.0992,0.0001
BEN_00206,Benign,0,Clean,None,6.1995,1.0,5,5.8658,6.6289,3,0,1.0,16.1773,1.2012,1,0,0,0,0.9283,0.8637,10.3306,5.5852,0.0,0.6072,0.0,5.0,175.9683,0,0,0,1,0,0.2088,0.0212
BEN_01435,Benign,0,Clean,None,6.5815,1.0,3,3.9756,5.7571,2,1,51.9997,2.3179,4.0193,1,0,1,0,0.0,0.0,0.0,4.9875,9.0686,0.0,0.613,31.7288,40.6861,0,0,0,0,0,0.0223,0.049
BEN_01136,Benign,0,Clean,None,5.4659,1.0,7,4.7687,5.9092,2,1,37.3596,15.4281,2.5335,1,0,1,0,0.0,0.0,2.6506,0.0,8.452,0.0,0.3607,49.9875,118.1277,0,0,0,1,0,0.1031,0.0148
BEN_00869,Benign,0,Clean,None,6.3153,1.0,5,5.41,6.012,2,2,10.8996,8.073,0.0,1,0,1,0,0.9301,3.2571,0.2181,3.0823,2.2019,4.3007,1.6329,24.6678,75.1452,0,0,0,0,0,0.1382,0.0499
BEN_00306,Benign,0,Clean,None,5.5884,1.1,4,3.5799,4.847,3,2,23.2725,0.0,2.8988,0,0,1,1,0.3289,11.6263,0.0,0.0,0.0,0.5358,4.1504,60.2027,1.0,0,0,0,0,0,0.026,0.0
BEN_01850,Benign,0,Clean,None,4.1089,1.0,4,5.3126,6.1295,3,0,63.9481,12.6715,2.798,1,0,1,1,1.1652,5.0447,0.0,2.2229,5.814,0.4055,5.1071,34.2036,56.8117,0,0,0,0,0,0.0,0.0134
PUP_00211,PUP,10,Unwanted,Low,5.5868,100.0,5,3.9199,6.7584,2,0,12.1687,0.0,11.0055,1,0,1,0,32.2684,2.0,4.393,8.7171,1.0,6.8262,1.9194,23.9051,20.0,0,0,1,1,0,0.1232,0.0
BEN_01989,Benign,0,Clean,None,5.9756,1.54,7,5.081,6.1563,1,1,34.0474,17.4144,1.6494,1,0,1,0,0.5001,0.0,3.1721,0.0,23.0101,0.0445,2.7163,5.0,21.2172,0,0,0,0,0,0.0816,0.0115
WOR_00237,Worm,3,Self-Replicating,Critical,6.4069,5.0,6,6.845,6.2677,2,1,48.8304,3.9384,17.4394,0,0,0,0,35.4436,19.1184,33.926,4.5484,20.8804,0.0,1.0,58.3445,102.6126,0,1,1,1,0,0.0811,0.0664
BEN_01535,Benign,0,Clean,None,5.201,1.0,3,3.7154,5.9484,1,0,26.6563,5.5506,0.0,1,1,1,0,0.5018,3.1869,0.0,15.8223,0.0,0.0,0.0,43.8027,82.6093,0,0,0,1,0,0.1537,0.0
BEN_00844,Benign,0,Clean,None,5.6997,1.38,7,5.1624,5.0728,3,2,51.6909,0.0,1.4163,1,0,1,0,0.8296,4.3621,0.0,0.26,4.5764,2.8615,1.3856,50.5658,62.1414,0,0,0,0,0,0.162,0.0486
BEN_01988,Benign,0,Clean,None,6.6009,2.24,4,4.5613,6.0011,1,1,55.8884,3.5927,0.0061,0,0,0,0,0.0,0.0,2.0583,0.0,7.3127,3.4211,0.0,20.5501,211.1527,0,0,0,1,0,0.2162,0.0574
RAN_00100,Ransomware,4,Extortion,Critical,7.477,50.0,8,6.5562,7.3634,4,1,22.6465,2.4141,5.0,0,0,0,1,42.1441,25.5456,14.1754,8.945,53.8308,3.2329,6.9955,56.6624,10.0,1,0,0,1,1,0.0396,0.1253
SPY_00160,Spyware,6,Surveillance,High,4.8606,10.0,8,3.0,7.3673,3,2,32.2539,0.0,11.9606,0,1,1,0,60.7691,16.5894,38.0045,4.2525,25.2311,4.7834,0.0,28.5355,82.4216,1,1,1,1,1,0.1701,0.0719
TRO_00591,Trojan,2,Deceptive,Critical,5.0275,10.0,7,4.8823,7.6926,2,4,2.8143,3.3404,10.829,1,1,0,1,60.4697,22.6968,26.7784,1.0,11.3728,4.5483,3.3332,56.8088,321.4989,0,1,1,1,1,0.1157,0.0437
RAN_00367,Ransomware,4,Extortion,Critical,6.7508,50.0,3,6.5636,7.159,2,4,29.2266,0.0,9.6864,1,1,1,1,72.0,23.8016,3.0,27.2797,44.7133,1.3214,0.0,45.3486,378.2424,1,0,1,1,1,0.0475,0.0945
BEN_01539,Benign,0,Clean,None,7.1776,1.45,7,3.9065,7.5,3,0,74.008,0.0,1.4423,1,0,1,0,0.697,5.7914,4.9549,3.3121,0.0,1.7747,1.0183,43.2768,96.4249,0,0,0,1,0,0.1642,0.0259
BEN_00212,Benign,0,Clean,None,5.4681,21.01,6,5.7014,5.0825,2,1,44.9599,21.8633,4.0729,1,0,0,0,0.0,5.2824,0.0,0.0,1.8018,0.956,1.6297,5.0,21.9527,0,0,0,1,0,0.0,0.0
BEN_01958,Benign,0,Clean,None,5.5493,1.0,7,5.0417,5.0544,3,1,31.7483,5.1197,1.1295,1,0,1,0,1.4564,0.0,0.0,0.0,6.0653,2.3092,0.0,57.8998,164.795,0,0,0,0,0,0.1531,0.0094
SPY_00047,Spyware,6,Surveillance,High,6.0024,10.0,3,4.6158,6.5685,1,2,64.8281,0.0,14.3791,1,1,0,1,30.5347,23.0569,8.0595,7.1522,1.1014,0.0,1.5296,10.0,145.918,1,1,1,0,0,0.1088,0.0295
RAN_00304,Ransomware,4,Extortion,Critical,7.2761,50.0,5,6.9362,7.0945,1,1,50.2707,2.3481,21.6425,0,1,0,0,48.6045,35.0415,26.6725,29.9663,15.6493,6.9638,2.7988,63.9924,140.2039,1,0,1,1,1,0.0696,0.0573
TRO_00337,Trojan,2,Deceptive,Critical,5.6419,10.0,8,6.7168,5.6626,4,4,2.0,2.0133,5.76,1,1,0,0,26.2229,12.1447,12.8089,10.5091,18.5523,4.9144,2.0853,37.3095,139.7166,0,0,1,1,0,0.2212,0.0067
ROO_00122,Rootkit,5,Stealth,Critical,5.5427,2.0,6,6.23,7.446,1,2,30.8989,0.557,9.7664,0,1,0,0,28.8646,36.539,4.2142,37.9747,8.6044,1.6991,2.4274,41.8059,2.0,1,1,1,0,1,0.0848,0.0843
BEN_01350,Benign,0,Clean,None,5.4117,1.0,7,4.0877,6.0166,1,0,86.9162,10.8116,2.3141,1,0,1,0,0.0,2.6592,0.33,11.0098,0.0,4.2365,1.6706,8.0598,107.0541,0,0,0,1,0,0.0303,0.0488
TRO_00097,Trojan,2,Deceptive,Critical,6.0388,10.0,8,5.0867,6.8591,4,1,32.7625,4.9464,5.2151,1,1,0,0,23.0363,9.4354,20.8459,1.0,0.0,10.8294,1.8667,13.3377,5.0,1,0,1,0,1,0.042,0.0
CRY_00081,Cryptominer,11,Resource Abuse,Medium,4.0055,100.0,3,5.1307,6.3328,1,3,47.8848,0.6229,7.5971,0,1,0,1,31.1976,13.3572,11.9795,8.6393,0.0,5.2197,2.0778,8.0,441.8834,1,0,1,1,1,0.06,0.1025
BEN_00681,Benign,0,Clean,None,4.4928,1.0,5,5.1761,5.1122,2,1,87.3094,0.0,3.6759,1,0,0,0,0.4957,5.8329,4.0429,2.1532,8.1131,0.0,1.3043,17.8138,1.0,0,0,0,1,0,0.1352,0.0254
BEN_00181,Benign,0,Clean,None,3.1097,1.0,6,4.9977,5.5515,1,0,2.0221,1.0925,2.1019,1,0,1,0,0.8691,0.0,0.0,2.9359,0.0,2.2295,0.0,44.4871,45.2556,0,0,0,0,0,0.1626,0.0358
BOT_00030,Botnet,12,C&C Controlled,Critical,6.8117,10.0,6,5.8876,7.0914,1,2,8.0902,5.06,16.8281,0,1,0,0,28.8441,25.2,17.7197,17.8473,11.6441,1.6595,7.0713,8.0,75.9226,1,0,1,1,1,0.0882,0.0685
TRO_00205,Trojan,2,Deceptive,Critical,6.7052,10.0,4,6.54,6.96,1,2,32.6854,0.6144,21.7176,1,1,0,0,58.7769,38.0034,32.3442,21.5066,23.5095,7.5305,4.1574,53.3538,12.8395,0,1,1,0,1,0.1366,0.0318
ADW_00338,Adware,7,Unwanted,Low,6.5125,50.0,7,4.4554,6.0245,2,3,72.9597,8.0355,8.0825,1,0,1,1,5.0,11.864,10.3377,8.6659,15.5869,5.5493,3.3068,50.555,256.6862,1,0,1,1,1,0.1694,0.0469
BEN_00279,Benign,0,Clean,None,3.9713,1.0,3,5.3685,5.5519,1,2,29.2569,10.9321,1.7791,1,0,1,0,0.0,4.9296,10.2258,2.4714,2.6304,0.4805,2.2412,50.2156,1.0,0,0,0,0,0,0.1217,0.0235
TRO_00478,Trojan,2,Deceptive,Critical,6.1789,10.0,6,4.8032,6.0182,4,3,36.8536,0.0,16.895,0,1,0,1,42.4089,35.9235,20.568,35.4307,0.0,0.0,3.5453,98.0643,48.4874,1,0,0,0,0,0.1289,0.0287
VIR_00481,Virus,1,Infector,High,7.0781,2.2,6,6.1297,7.3253,5,2,24.1476,0.0,8.6649,0,1,0,0,28.8063,7.4734,0.0,15.8471,3.0,4.0116,0.0,53.1532,86.8707,1,1,1,0,0,0.0031,0.0
BEN_00290,Benign,0,Clean,None,5.5726,1.0,6,5.0465,5.2421,1,2,47.6441,2.8828,0.2604,1,0,0,0,0.5903,0.0,0.409,7.5208,0.0,0.7494,1.9458,27.1627,1.0,0,0,0,1,0,0.1348,0.0213
ADW_00290,Adware,7,Unwanted,Low,4.7176,50.0,8,4.0981,6.665,3,1,93.3428,11.2237,8.8443,1,0,0,0,16.9912,21.7601,32.8884,21.1051,7.671,4.3598,0.0,47.5431,220.4867,0,0,0,1,1,0.1405,0.0422
BEN_00994,Benign,0,Clean,None,3.0873,1.0,4,4.8566,6.6962,3,2,102.9947,19.5789,2.7302,1,0,1,0,0.0,0.0,2.2573,0.0,8.6882,0.754,0.0,67.6366,106.1192,0,0,0,1,0,0.2761,0.0299
VIR_00237,Virus,1,Infector,High,6.4255,1.0,4,5.5459,6.7651,2,1,61.3346,2.9423,2.9636,1,1,0,1,47.7267,16.0295,0.5185,6.1686,3.0,2.0499,0.0,54.5794,61.9918,0,1,1,1,1,0.0555,0.1274
WOR_00054,Worm,3,Self-Replicating,Critical,6.0157,5.0,3,6.201,6.8596,3,1,18.417,0.0,10.5869,0,0,0,0,18.0,36.0619,9.137,18.1887,5.7991,5.1442,4.4707,71.9597,13.1708,0,0,0,1,1,0.1594,0.0985
RAN_00390,Ransomware,4,Extortion,Critical,7.8663,50.0,5,6.754,7.99,4,3,9.5556,5.7593,15.7466,0,0,0,0,31.4916,39.3785,26.4447,18.6898,15.484,3.8283,3.516,55.8181,491.9097,1,1,1,0,1,0.0265,0.041
BOT_00184,Botnet,12,C&C Controlled,Critical,7.1943,10.0,5,6.3446,7.4649,2,1,66.3495,3.8584,14.0884,0,0,0,0,54.8029,26.2598,39.7952,13.8142,23.7833,7.2356,5.6286,28.6932,40.306,1,1,1,1,0,0.0791,0.0432
BAC_00275,Backdoor,8,Remote Access,Critical,4.6834,5.0,4,4.4893,6.3599,3,1,6.8625,9.4957,13.0137,0,1,0,1,39.7928,8.0,39.9048,5.1211,5.7408,4.6635,3.9981,48.5186,141.6569,1,1,1,1,1,0.073,0.0676
TRO_00157,Trojan,2,Deceptive,Critical,6.5309,10.0,5,5.7649,6.7213,4,3,48.007,2.6019,8.5883,1,1,0,0,48.9087,15.3676,15.2124,11.4381,1.2635,0.5662,2.891,48.8197,238.478,1,1,1,1,1,0.0916,0.1007
BEN_00271,Benign,0,Clean,None,3.4298,1.0,3,4.2586,6.2351,2,1,59.611,21.5097,2.6078,1,0,1,0,0.0,0.0,0.0,0.0,3.7776,0.0,1.9707,32.0596,42.561,0,0,0,0,0,0.3301,0.043
CRY_00132,Cryptominer,11,Resource Abuse,Medium,5.518,100.0,6,5.9342,7.3029,1,3,34.8132,7.2328,2.3358,0,1,0,0,21.1338,15.2848,37.4323,18.6201,9.8607,0.855,1.515,28.568,377.4758,1,0,1,1,0,0.0,0.0312
BAC_00381,Backdoor,8,Remote Access,Critical,6.3749,5.0,3,7.2071,7.4172,3,2,12.8421,0.0,17.1949,0,1,0,0,36.6434,16.7499,19.2234,1.997,15.0738,10.5318,3.3084,35.5429,46.6681,0,0,1,1,1,0.0845,0.0569
RAN_00028,Ransomware,4,Extortion,Critical,7.5718,50.0,8,6.8012,7.6264,1,3,26.3322,0.0,21.2351,1,1,0,0,65.2586,39.571,20.151,21.7728,30.9291,12.1273,2.8663,19.3085,145.3854,1,1,1,0,1,0.0488,0.1203
BAC_00111,Backdoor,8,Remote Access,Critical,7.7182,12.9,4,6.3012,7.99,4,2,10.4895,3.5195,14.2055,0,1,0,0,57.2336,37.4869,46.0502,14.2605,10.7898,1.0921,4.4675,53.9089,131.4039,0,1,1,1,0,0.126,0.0439
BEN_00112,Benign,0,Clean,None,5.1435,1.0,6,4.7436,4.3195,2,1,3.9505,34.8091,2.367,1,0,1,0,0.6058,2.7921,7.0894,7.395,6.3098,0.0,0.0,37.5458,85.6023,0,0,0,0,0,0.1619,0.0064
BEN_01392,Benign,0,Clean,None,5.4237,1.0,7,4.5165,6.6673,2,1,20.7786,24.7135,1.4104,1,0,1,0,0.0,0.0,0.0,0.0,2.4308,0.738,0.6801,37.7151,192.8747,0,0,0,0,0,0.137,0.0252
BEN_00221,Benign,0,Clean,None,5.9132,1.0,6,3.5408,4.5838,1,2,60.4904,18.0148,0.0,1,1,1,0,0.0,1.3418,2.0788,0.6446,5.6902,0.0,2.6803,43.5091,92.6976,0,0,0,0,0,0.1072,0.0046
ROO_00068,Rootkit,5,Stealth,Critical,4.8477,2.87,2,5.9103,7.0913,2,1,23.165,6.2344,5.6496,1,1,0,0,70.5663,21.4022,0.0,15.6414,13.8096,0.0,0.2683,69.5274,44.4916,1,1,1,1,1,0.0542,0.0479
BEN_00084,Benign,0,Clean,None,3.9496,1.0,6,4.8543,4.7414,3,1,31.8984,4.008,4.1496,1,0,1,0,0.253,0.0519,7.2852,11.5176,0.0,0.0,3.015,26.3074,127.4375,0,0,0,1,0,0.0279,0.0207
BEN_00874,Benign,0,Clean,None,4.3039,1.0,7,4.2583,6.8006,1,0,56.8072,3.5726,2.4058,0,0,1,0,0.0751,0.2562,3.6942,0.0,0.0,0.0,0.5806,75.4487,1.0,0,0,0,0,0,0.0708,0.0462
ROO_00149,Rootkit,5,Stealth,Critical,7.3773,2.0,6,5.0554,7.5856,2,2,18.9897,9.4802,13.6976,0,1,0,1,14.6832,19.6034,9.549,15.3457,5.2896,3.5258,3.0561,42.7997,2.0,0,1,1,0,1,0.201,0.0672
BEN_00462,Benign,0,Clean,None,5.1743,1.0,4,5.7459,5.6816,3,1,55.4046,0.0,2.094,1,0,1,0,0.4368,0.0,0.0,5.3868,0.0,4.3311,0.0,30.0212,31.7275,0,0,0,1,0,0.2046,0.0
PUP_00137,PUP,10,Unwanted,Low,5.9498,100.0,3,6.2537,6.0161,3,3,71.3857,5.5205,9.983,1,1,1,0,14.943,8.1183,4.3183,9.8198,3.2189,2.9806,1.3108,93.8792,20.0,0,0,1,1,0,0.2617,0.0332
BEN_00552,Benign,0,Clean,None,5.8449,1.0,3,3.4073,6.0584,1,0,102.067,0.0,1.1779,1,0,1,0,1.6687,3.2587,1.4973,0.5835,0.0,2.5778,0.0,69.3674,62.3719,0,0,0,1,0,0.0839,0.0362
TRO_00185,Trojan,2,Deceptive,Critical,7.99,21.38,7,6.0698,6.9504,4,3,40.6918,7.8537,13.8988,1,1,0,1,40.6714,18.3641,32.2994,20.7428,2.2386,0.9487,2.8802,74.1278,13.5039,1,1,1,1,1,0.1311,0.0205
RAN_00356,Ransomware,4,Extortion,Critical,7.7747,50.0,5,6.835,7.3821,4,3,7.871,0.0,23.31,0,1,0,0,25.7542,25.6244,35.1141,29.7683,5.0,1.1645,0.0,8.0,204.4815,1,1,0,1,1,0.0513,0.0516
BOT_00108,Botnet,12,C&C Controlled,Critical,6.8678,10.0,6,6.2842,7.6802,1,3,11.6908,1.6429,17.0853,1,0,0,0,68.5463,17.3619,39.7183,20.8433,2.9248,1.4221,1.4053,43.424,143.0064,1,0,0,1,1,0.0282,0.0495
RAN_00388,Ransomware,4,Extortion,Critical,7.443,50.0,3,6.8547,7.8576,4,2,17.4347,1.8593,12.261,1,1,0,0,43.6646,25.6862,7.3378,11.4988,54.5588,3.679,2.6117,15.6747,205.8379,1,1,1,0,0,0.096,0.0
CRY_00258,Cryptominer,11,Resource Abuse,Medium,5.2188,100.0,3,6.5361,5.3635,1,2,17.22,0.0,17.1991,1,0,0,0,29.8774,29.0698,18.9023,0.0,5.5456,0.7821,3.4243,48.553,198.4074,0,0,1,1,0,0.168,0.0397
WOR_00261,Worm,3,Self-Replicating,Critical,4.6195,5.0,5,5.3413,6.3075,3,1,33.3189,3.3061,8.4866,1,0,0,0,52.4283,18.5252,13.472,9.3772,4.1,10.9966,7.4168,40.3249,121.9817,0,1,1,1,0,0.107,0.0503
VIR_00451,Virus,1,Infector,High,5.5909,1.0,7,6.8225,6.5778,4,2,9.7884,3.2206,3.5105,0,1,0,0,16.3921,16.0412,1.7848,0.0,4.0111,0.1813,2.1193,66.3265,2.0,0,0,1,0,1,0.0935,0.0964
VIR_00330,Virus,1,Infector,High,7.0847,1.0,10,6.5178,7.8373,2,1,29.3902,2.418,6.5305,0,1,1,1,45.6321,16.987,11.9748,0.0,3.0,4.9974,0.0,38.1043,30.8437,0,0,0,0,0,0.0089,0.0466
VIR_00147,Virus,1,Infector,High,7.6156,5.02,6,6.5504,7.2609,2,1,33.3688,0.0,13.3216,0,0,0,1,39.028,15.9921,5.0232,2.5577,5.7009,2.8276,2.0654,11.5313,5.2576,0,1,0,0,0,0.0664,0.0089
PUP_00202,PUP,10,Unwanted,Low,4.9916,100.0,5,4.4042,5.2149,1,3,10.978,2.1571,8.4732,1,0,0,0,11.8476,8.8474,1.0,9.5459,15.0201,1.1948,0.7684,105.1161,574.2566,0,0,0,0,0,0.0921,0.0229
BAC_00023,Backdoor,8,Remote Access,Critical,6.8046,5.0,5,4.5527,6.8495,1,3,20.9738,0.0,17.3771,0,0,0,0,20.0,8.0,22.8992,10.7954,7.3095,1.5795,2.3998,40.9037,94.2302,0,1,1,1,0,0.0728,0.0254
BEN_00651,Benign,0,Clean,None,5.8059,1.0,7,5.1798,5.6266,1,0,12.7293,40.0292,0.0,1,0,1,0,0.0,0.513,0.0,1.0788,7.062,0.0,0.0,63.3844,69.19,0,0,0,0,0,0.2023,0.0
BEN_00709,Benign,0,Clean,None,6.0621,1.0,5,5.1931,4.1785,3,0,65.7003,29.579,0.0,1,0,1,0,1.662,0.9051,0.0,10.046,0.0,0.0,3.3983,11.9459,61.8419,0,0,0,1,0,0.094,0.01
FIL_00228,Fileless,9,Memory-Based,Critical,5.9867,0.5,2,5.6758,7.2251,3,2,10.4208,3.3552,30.8301,0,1,1,0,50.1337,24.0781,13.7031,35.3589,0.0,3.233,2.5955,48.5268,70.7486,1,1,0,1,1,0.0425,0.0927
ADW_00152,Adware,7,Unwanted,Low,6.1476,50.0,4,4.856,7.3048,3,2,98.2995,0.0,6.2446,1,1,0,0,11.5671,22.3492,15.1026,1.0,2.0,5.4272,2.2319,40.0995,58.8661,0,0,0,1,0,0.259,0.0026
RAN_00325,Ransomware,4,Extortion,Critical,7.6371,50.0,5,7.1493,7.5,1,3,35.5828,0.2119,15.8028,0,0,0,0,37.1571,14.0839,40.4491,18.9174,5.0,1.0,4.3293,61.2193,273.4766,1,0,0,1,1,0.0475,0.0
SPY_00353,Spyware,6,Surveillance,High,5.8402,10.0,4,5.6455,6.7385,2,2,42.8356,6.1164,17.0129,0,0,0,0,27.7374,36.9736,21.3886,1.0,9.605,4.1658,1.5283,28.6374,143.4133,1,0,1,0,0,0.0039,0.0734
BEN_01425,Benign,0,Clean,None,6.2409,2.4,5,6.7017,6.9006,3,1,85.1632,14.827,0.928,1,0,1,0,0.0,0.0,5.7571,13.3659,2.6006,1.7832,0.7687,42.4684,14.2512,0,0,0,1,0,0.0558,0.0302
BEN_01217,Benign,0,Clean,None,4.5019,1.0,6,3.9348,6.2227,3,1,50.0388,15.2404,1.7006,0,0,0,0,0.0,0.9131,0.0,4.4548,6.6133,0.1393,1.3734,61.4368,223.8513,0,0,0,1,0,0.3158,0.0091
BAC_00022,Backdoor,8,Remote Access,Critical,7.9558,5.0,3,7.1527,6.7824,3,2,3.0,8.9776,20.4175,1,1,1,0,20.8235,22.6589,61.9746,20.918,3.628,2.2309,5.4322,65.9748,129.1347,0,0,1,1,1,0.0663,0.0524
BEN_01925,Benign,0,Clean,None,3.905,1.0,5,4.7521,6.3046,3,0,64.7478,14.624,0.5987,1,0,1,0,0.036,5.9855,5.5873,3.93,16.2217,1.3736,1.0551,12.9181,63.3505,0,0,0,0,0,0.1143,0.0182
WOR_00224,Worm,3,Self-Replicating,Critical,6.2457,5.0,8,5.9319,6.4698,1,1,64.662,0.0,13.3906,0,0,0,1,24.1794,17.1286,35.8177,1.8764,13.9382,3.4397,2.7059,26.6424,140.3353,0,0,1,1,0,0.1721,0.0349
WOR_00165,Worm,3,Self-Replicating,Critical,7.5584,5.0,8,5.2759,5.7847,3,3,14.8651,2.8738,8.18,0,1,0,0,41.0233,25.6256,32.638,7.0248,9.2393,1.5847,1.0,23.2277,22.9137,0,0,1,1,0,0.0848,0.0534
BEN_00315,Benign,0,Clean,None,6.2788,1.0,6,4.7394,6.2413,3,2,19.8786,18.4369,2.3879,1,0,1,1,0.6687,2.7016,6.66,6.7519,2.6458,2.8285,0.0,81.0415,1.0,0,0,0,0,0,0.2154,0.0
WOR_00218,Worm,3,Self-Replicating,Critical,5.7526,5.0,3,7.2537,6.5757,2,2,39.0043,4.8028,10.2154,1,1,0,0,56.8681,11.5911,14.2578,3.3454,21.8432,11.8881,1.0,52.3149,82.819,0,0,0,0,1,0.1895,0.0444
BEN_01428,Benign,0,Clean,None,5.8203,2.88,7,3.977,4.1615,3,2,77.3292,0.0,0.0,0,0,0,0,0.0311,0.0,1.604,0.0,0.0,1.291,1.1371,29.9965,21.9925,0,0,0,0,0,0.0354,0.0472
BAC_00109,Backdoor,8,Remote Access,Critical,6.1389,20.09,8,6.4459,6.4251,4,2,3.0,0.0,10.1961,0,1,0,0,45.9409,30.3762,48.8821,10.6353,7.3002,3.1878,2.4073,69.2807,61.396,1,1,1,1,0,0.1327,0.0803
BOT_00303,Botnet,12,C&C Controlled,Critical,7.9112,10.0,8,5.3124,6.5285,3,1,25.6286,4.8762,7.1954,0,1,0,1,26.4249,30.1305,44.575,3.5669,0.0,4.2439,5.4621,30.1329,54.6065,0,0,1,1,1,0.0264,0.0233
