sample_id,class,label,entropy,file_size_kb,n_sections,avg_section_entropy,max_section_entropy,executable_sections,writable_sections,n_imports,n_exports,suspicious_api_count,has_resources,is_packed,has_digital_sig,has_overlay,vt_score,strings_suspicious,network_calls,registry_writes,file_creates,process_creates,mutex_creates,api_unique,code_section_size_kb,has_encryption_api,has_injection_api,has_persistence_api,has_network_api,has_anti_debug,byte_0x00_freq,byte_0xff_freq,entropy_x_packed,inject_persist_score,network_intensity,section_risk,obfuscation_score
BEN_02789,Benign,0,5.186,10.0,4,5.8658,4.9536,1,1,53.045,0.0,1.1651,0,0,1,0,0.0,1.9915,6.0284,0.0,11.263,1.0547,1.5221,65.7059,154.5618,0,0,0,0,0,0.1452,0.0,0.0,0,0.0917482296110395,1,0
BEN_03905,Benign,0,4.9416,10.0,5,3.5294,4.16,1,2,110.1798,0.0,0.0,1,0,1,0,0.0,0.0,4.1084,12.7663,9.8853,2.6324,0.0342,87.0379,59.4351,0,0,0,0,0,0.1106,0.0075,0.0,0,0.04720242560999289,2,0
BEN_03536,Benign,0,5.9945,10.0,5,4.6833,4.0904,1,2,77.6367,0.0,0.3221,0,0,1,0,0.625,2.1389,8.1168,0.0,0.0,1.2904,4.5025,64.6672,58.7667,0,0,0,1,0,0.3159,0.0316,0.0,0,0.12551649058564465,2,0
BEN_03795,Benign,0,3.1629,10.0,3,4.5315,4.4372,2,2,51.1546,1.4494,0.0,1,0,1,0,0.1002,0.0,0.0,7.3696,10.898,0.0108,0.6662,47.4229,155.4844,0,0,1,0,0,0.2173,0.0295,0.0,1,0.0,4,0
TRO_00169,Trojan,2,6.7352,20.0,4,6.8082,5.8842,3,4,31.9274,3.1341,10.6095,1,0,0,0,52.6986,29.2398,17.6305,15.5633,3.7996,5.6156,4.8953,100.5031,33.9656,0,1,1,1,1,0.1245,0.0343,0.0,3,0.17542244965578177,12,1
TRO_00334,Trojan,2,6.8295,20.0,8,4.8402,7.4033,4,1,57.9878,0.0,16.3507,0,0,0,1,41.049,20.3513,25.6349,13.3527,2.5619,5.6698,4.2774,21.8089,111.5162,0,0,1,1,1,0.0958,0.0805,0.0,2,1.1754329654407145,4,1
BEN_01260,Benign,0,4.6525,10.0,5,4.5577,5.1822,2,2,5.0,3.505,1.0606,1,0,1,0,1.3046,0.0,9.2331,4.8021,6.2662,1.6809,0.6347,77.4256,23.9516,0,0,0,1,0,0.3231,0.0,0.0,0,0.11925125539873117,4,0
RAN_00317,Ransomware,1,7.9227,50.0,5,7.0361,7.2,4,1,29.1897,3.8439,17.3104,0,0,0,0,61.839,39.6458,24.7488,29.7908,19.081,2.617,3.0256,49.9804,289.363,1,0,0,0,0,0.0628,0.074,0.0,0,0.4951701066818192,4,2
TRO_00306,Trojan,2,6.1902,20.0,5,5.8295,7.5687,4,1,61.0351,0.0,13.0283,0,1,0,0,42.5134,18.2889,26.6265,19.0133,16.6701,5.5183,2.9245,69.094,10.0,1,1,1,1,0,0.0234,0.07,6.1902,2,0.38536631255970133,4,2
RAN_00381,Ransomware,1,7.8012,50.0,8,6.6412,7.7426,2,3,37.4046,0.0,20.8204,0,1,0,0,65.3365,27.5801,16.3447,24.9313,32.7366,7.0881,0.465,65.8239,160.9541,1,1,1,1,1,0.013,0.1395,7.8012,3,0.24830950460243165,6,3
BEN_01520,Benign,0,5.5622,10.0,6,2.8755,4.9884,1,0,45.4211,0.0,1.0453,1,0,1,0,0.0,3.4231,2.7605,6.0854,0.0,0.0,2.3219,85.8064,208.8531,0,0,0,1,0,0.1635,0.0078,0.0,0,0.03217125995263757,0,0
BEN_01379,Benign,0,3.2144,10.0,6,3.7246,4.2346,2,2,78.9735,28.4328,1.2513,1,0,1,0,0.0,0.6693,0.0,1.45,0.0,0.5272,0.0,46.7852,39.2853,0,0,0,1,0,0.2404,0.0362,0.0,0,0.0,4,0
TRO_00077,Trojan,2,6.838,20.0,6,6.692,6.4796,4,1,22.7076,0.0,11.9924,1,1,0,1,20.0,30.0458,5.0771,25.5022,17.6376,4.7557,3.656,43.2396,122.059,1,1,0,1,1,0.1767,0.0249,6.838,2,0.11741782995217345,4,2
BEN_01024,Benign,0,3.7401,10.0,4,4.1752,6.4654,2,2,73.6271,0.0,0.0,0,0,1,0,0.3196,2.225,0.0,0.0,0.0,0.215,1.9022,29.6445,225.4169,0,0,0,0,0,0.1814,0.03,0.0,0,0.0,4,0
BEN_03754,Benign,0,4.8219,10.0,3,3.5608,4.3667,1,2,100.2408,3.3048,1.1844,1,0,1,0,0.3843,0.0,2.6256,2.8948,1.1771,1.0255,1.9368,57.621,181.3377,0,0,0,1,0,0.1882,0.0139,0.0,0,0.04556672046649659,2,0
BEN_02919,Benign,0,3.9013,10.0,3,3.0456,4.74,2,2,108.9374,27.642,1.7993,1,0,1,0,0.4309,5.1684,0.0,11.3257,0.0,0.3175,0.3383,25.9285,51.3713,0,0,0,1,0,0.05,0.0054,0.0,0,0.0,4,0
ADW_00504,Adware,3,5.8199,100.0,3,6.8056,6.8964,2,2,52.3404,0.0,12.2335,1,0,1,1,25.5832,12.6892,14.2104,14.0997,18.7923,1.8865,0.2559,36.8549,185.4869,0,0,0,1,0,0.1921,0.0418,0.0,0,0.3855769517757476,4,0
BEN_04873,Benign,0,3.2902,10.0,6,3.9636,3.8626,1,1,64.2234,1.1077,0.0,1,0,1,0,0.1551,0.0,6.145,5.9139,0.0,0.0,1.1841,63.3659,50.8098,0,0,0,1,0,0.1921,0.0077,0.0,0,0.09697644947834717,1,0
VIR_00053,Virus,4,6.0,5.0,9,6.8548,7.9376,5,1,33.8079,0.0,17.5311,0,1,0,0,25.1399,27.7252,15.1815,8.0452,14.761,6.4554,4.1538,47.7181,72.4692,1,1,1,0,0,0.0112,0.0973,6.0,2,0.3181497167741381,5,2
BEN_00913,Benign,0,3.3058,10.0,4,5.1904,4.3052,2,0,117.7932,62.6891,0.0,0,0,1,0,0.692,1.5699,0.0,10.4935,5.944,0.2662,0.2857,80.1584,248.2696,0,0,0,1,0,0.05,0.0355,0.0,0,0.0,0,0
BEN_02858,Benign,0,4.652,10.0,6,4.8079,5.9249,1,2,58.332,21.8938,1.5748,1,0,1,0,1.7146,0.0,4.3578,6.1179,26.4108,0.0,0.0,61.2522,79.697,0,0,0,1,0,0.1902,0.0,0.0,0,0.07114519968262364,2,0
BEN_04653,Benign,0,3.9787,10.0,4,3.9998,4.2629,1,0,71.7509,11.0295,0.0,1,0,1,0,0.4799,0.0,4.6185,8.2678,2.5894,2.0081,0.3317,29.0335,43.3708,0,0,0,0,1,0.1427,0.0115,0.0,1,0.15907486179757865,0,0
BEN_01676,Benign,0,4.5442,10.0,6,2.886,4.7741,1,2,53.9523,16.6435,0.8877,1,0,1,0,0.0,0.2463,10.8798,0.8334,0.0,0.3503,0.5486,81.4135,40.2235,0,0,0,0,0,0.1446,0.006,0.0,0,0.1336363133878288,2,0
BEN_01747,Benign,0,2.924,10.0,5,3.1348,5.8735,1,0,25.1588,2.2098,1.1486,1,0,1,0,0.2489,0.4324,7.385,3.1632,0.0,0.0,0.0,48.0626,65.2063,0,0,0,0,0,0.2545,0.0,0.0,0,0.15365377653310472,0,0
BEN_03027,Benign,0,4.7635,10.0,6,4.4752,5.5617,2,0,50.682,47.3487,0.4135,0,0,1,0,0.0,4.9157,3.4889,8.4436,9.1215,1.4457,1.3577,45.031,123.7798,0,0,0,0,0,0.3442,0.0138,0.0,0,0.07747773755857076,0,0
BEN_04524,Benign,0,3.8831,10.0,5,4.3027,6.4787,1,1,96.3265,0.0,0.0,1,0,1,0,0.0781,0.8751,3.2268,6.4116,0.0,1.2222,2.3416,43.7298,62.7131,0,0,0,1,0,0.1083,0.0237,0.0,0,0.07378949823690024,1,0
BEN_01737,Benign,0,3.9518,10.0,5,3.6539,6.0107,1,0,84.5125,9.9442,0.9771,1,0,1,0,0.5069,0.0,6.743,0.0096,15.128,0.748,0.4918,28.6341,187.7209,0,0,0,0,0,0.213,0.0252,0.0,0,0.23548845607160693,0,0
BEN_01630,Benign,0,5.0108,10.0,3,4.3182,4.6226,2,1,83.6252,29.7709,0.3666,0,0,0,0,0.3269,0.209,7.1083,7.9577,0.0,0.0,0.9827,136.4435,111.1055,1,0,1,0,0,0.2119,0.0099,0.0,1,0.05209702184420657,2,1
BEN_04517,Benign,0,4.7735,10.0,5,3.8422,5.1935,1,1,5.0,12.6247,1.4576,1,0,1,0,0.0,3.4769,0.1501,0.0,0.4165,2.3834,1.6828,49.776,329.6951,0,0,0,0,0,0.2997,0.0021,0.0,0,0.0030155094824815174,1,0
BEN_00431,Benign,0,6.5,10.0,6,4.3382,5.0345,1,0,57.2584,0.0,0.0198,1,0,0,0,0.2151,3.769,4.2602,0.0,9.308,2.0543,3.0547,73.3606,233.7938,0,0,0,0,0,0.1582,0.0028,0.0,0,0.058072044121776537,0,1
BEN_01809,Benign,0,4.9732,10.0,4,4.399,4.0819,2,2,56.5492,23.4475,0.0086,1,0,1,0,0.0361,0.2008,9.2133,9.3599,4.3882,1.097,0.1354,39.1577,321.8675,0,0,0,1,0,0.149,0.0,0.0,0,0.23528705720713936,4,0
BEN_04353,Benign,0,4.1444,10.0,4,3.6247,5.6287,1,2,56.2431,10.2744,0.0,1,0,1,0,0.8466,0.0,0.7671,8.4926,3.4471,0.0,2.2436,95.136,82.0784,1,0,0,0,0,0.05,0.0301,0.0,0,0.00806319374369324,2,0
BEN_03167,Benign,0,4.0488,10.0,3,4.3098,6.5,2,2,90.6813,0.0,1.0056,1,0,1,0,1.1958,0.0,3.3458,0.0,9.4857,2.5516,1.224,94.9536,38.1962,0,0,0,1,0,0.1,0.0144,0.0,0,0.03523615744953325,4,0
BEN_04271,Benign,0,3.0838,10.0,4,4.0276,5.6096,1,2,27.4846,25.141,1.1176,1,0,1,0,0.0,0.5217,9.5343,0.0,2.1529,1.7583,3.5629,74.1515,244.4507,0,0,0,1,0,0.1947,0.0211,0.0,0,0.1285786531627816,2,0
RAN_00161,Ransomware,1,7.4666,50.0,3,7.2888,7.99,3,2,22.6996,2.1015,31.1907,1,1,0,0,72.0,37.0195,28.156,14.8574,44.1768,5.2387,0.0,47.8375,52.2587,1,0,1,1,0,0.0277,0.1103,7.4666,1,0.5885759080219493,6,3
BEN_00235,Benign,0,3.9261,10.0,3,5.0544,5.0183,2,0,123.0635,0.0,0.0,1,0,1,0,0.0,1.3821,0.0,4.3868,9.8887,0.9585,3.6095,48.4974,15.9326,0,0,0,0,0,0.3671,0.0204,0.0,0,0.0,0,0
BEN_04303,Benign,0,4.2856,10.0,4,4.0672,5.1164,2,0,60.3147,29.633,2.1462,0,0,1,0,0.5779,1.7643,2.2858,3.4264,0.0,0.5029,1.4685,102.6166,60.1397,0,0,0,1,0,0.2801,0.0344,0.0,0,0.022275148465258056,0,0
BEN_02223,Benign,0,3.4498,10.0,3,4.0305,4.1529,2,0,36.1071,0.0,0.5552,1,0,1,0,0.0449,0.0,3.1235,11.6044,0.0,0.7798,0.4303,29.9143,38.6589,0,0,0,0,0,0.05,0.0103,0.0,0,0.10441494536058005,0,0
BEN_04175,Benign,0,3.8131,10.0,5,4.2635,5.201,1,1,115.3344,50.3179,0.4058,1,0,1,0,0.3401,0.3924,0.0,8.118,0.0,0.8962,3.0666,75.6865,181.3297,0,0,0,0,0,0.1074,0.0,0.0,0,0.0,1,0
BEN_03743,Benign,0,4.5131,10.0,6,3.8576,3.7105,2,2,142.846,23.565,0.0,1,0,1,0,0.0,0.0,0.0,7.1908,0.0,2.2655,2.3754,88.5937,163.2414,0,0,0,0,0,0.0954,0.0108,0.0,0,0.0,4,0
TRO_00336,Trojan,2,6.5418,20.0,7,5.6138,7.9,3,3,57.0765,0.9411,15.4397,0,1,1,0,60.9744,31.272,23.549,21.3603,11.7501,7.071,3.5068,53.9468,35.2945,1,1,1,1,1,0.1356,0.07,6.5418,3,0.43652264823863507,9,1
VIR_00097,Virus,4,6.0,5.0,4,6.6149,7.1334,5,1,18.5299,0.0,7.6959,0,1,0,0,42.1588,20.4513,12.9396,6.6629,5.4481,4.8708,8.3191,14.4136,23.6706,0,1,1,0,0,0.0971,0.0484,6.0,2,0.897735472054171,5,2
ADW_00210,Adware,3,5.5991,100.0,5,4.6937,7.5,1,3,47.4613,14.7201,7.3419,1,0,1,0,9.1129,16.1623,8.0766,20.4606,23.8966,1.2258,0.0,73.019,209.6128,0,1,1,1,0,0.1825,0.0,0.0,2,0.11060956737287553,3,0
BEN_01949,Benign,0,6.5,10.0,6,3.8009,4.1602,2,1,66.7589,0.0,0.0,0,0,1,0,0.175,0.0,1.0468,7.5216,12.3273,1.1421,1.7278,119.3111,35.732,0,0,0,0,0,0.2167,0.0224,0.0,0,0.008773701692466166,2,0
RAN_00239,Ransomware,1,7.547,50.0,4,6.8661,7.8982,2,4,42.0316,1.258,28.5696,0,1,0,0,69.9215,23.2561,27.8897,25.8713,34.4332,4.835,4.5528,32.3703,391.1542,1,1,1,1,0,0.0519,0.02,7.547,2,0.8615829942879739,8,3
ADW_00179,Adware,3,7.2,100.0,7,4.9249,6.1965,1,1,112.69,15.3955,5.3777,1,0,0,0,11.4565,20.7194,9.338,3.7784,13.5016,4.4511,2.8812,40.1415,287.4075,0,0,1,1,1,0.1492,0.0171,0.0,2,0.23262708169849156,1,2
BEN_04222,Benign,0,5.0813,10.0,3,4.197,4.0019,2,0,64.4213,10.3132,0.7461,1,0,1,0,0.596,1.1324,6.376,16.04,14.8351,0.3176,2.0909,58.9356,184.3212,0,0,0,1,0,0.1884,0.0224,0.0,0,0.10818588425332058,0,0
ADW_00370,Adware,3,5.3731,100.0,4,4.9016,6.4604,2,0,52.696,2.2148,9.6649,1,0,1,0,28.9509,20.1884,24.9737,5.9074,24.3023,4.2296,4.198,78.1861,207.9841,0,1,0,1,0,0.1793,0.0169,0.0,1,0.3194135530484319,0,0
BEN_01996,Benign,0,3.8755,10.0,3,4.6451,4.3864,2,0,5.0,5.3873,0.0,1,0,0,0,0.4858,0.0,8.4313,11.4643,8.0745,0.0745,1.2903,62.0339,101.4898,0,0,1,0,0,0.0784,0.029,0.0,1,0.13591439519359574,0,1
BEN_02672,Benign,0,4.8461,10.0,4,3.7357,4.8142,2,2,47.5179,0.0,0.0,1,0,1,0,0.0822,0.7203,13.1102,0.0,11.4771,0.2438,0.0,54.7779,47.7019,0,0,0,1,0,0.1061,0.0232,0.0,0,0.2393337459084777,4,0
TRO_00299,Trojan,2,6.3438,20.0,6,6.5618,6.4199,3,3,22.628,11.6175,18.8083,0,1,0,1,37.7558,19.3692,18.8832,17.9856,12.9918,9.1446,1.0837,51.4089,79.9855,0,1,1,1,0,0.085,0.0357,6.3438,2,0.36731383087364244,9,2
BEN_02225,Benign,0,5.6415,10.0,5,3.5997,4.7221,1,1,26.4854,32.5359,0.0,1,0,1,0,0.7088,2.1724,0.0,3.5079,0.0,3.3395,1.566,79.1614,89.9171,0,0,0,0,0,0.1463,0.0,0.0,0,0.0,1,0
BEN_01107,Benign,0,5.2433,10.0,4,3.9303,6.0344,2,1,65.0433,0.0,0.6034,1,0,1,0,0.0,3.1748,1.261,11.9369,5.3142,0.6132,4.1711,42.8831,218.1967,0,0,0,1,0,0.1094,0.0338,0.0,0,0.029405523388001332,2,0
TRO_00248,Trojan,2,6.6241,20.0,3,6.3071,7.0834,3,2,56.7347,0.0,16.2756,0,0,0,0,72.0,20.6578,25.9738,9.6371,15.6528,7.4841,3.205,39.8879,42.4459,0,1,1,1,1,0.1073,0.1077,0.0,3,0.651169903654993,6,1
BEN_00819,Benign,0,5.2073,10.0,5,4.126,4.7662,2,1,67.8346,33.6664,1.8328,1,0,1,0,0.3795,0.0,0.0,5.2713,3.308,0.0,0.0,47.0399,178.1824,1,0,0,1,0,0.1403,0.0323,0.0,0,0.0,2,0
BEN_03306,Benign,0,5.7603,10.0,3,4.3327,6.2709,2,0,126.9734,20.0323,1.1486,1,0,0,0,0.2806,0.0,3.6985,15.6134,10.7739,0.4416,0.0,78.8549,125.5149,0,0,0,0,0,0.3632,0.0293,0.0,0,0.04690260212111105,0,1
VIR_00302,Virus,4,7.5977,5.0,8,6.3098,7.99,5,2,47.4661,2.5189,4.0,0,0,0,1,30.8658,8.0,5.5067,13.1089,27.3301,1.5511,0.8757,58.9695,43.5537,0,1,0,1,1,0.0426,0.0841,0.0,2,0.09338217213983502,10,2
TRO_00315,Trojan,2,7.4474,20.0,3,5.4263,7.7074,2,1,27.1118,3.5301,15.2111,0,1,0,0,36.5085,21.4196,15.1511,21.0943,7.6029,3.1142,3.7661,55.7364,10.0,0,0,1,1,0,0.0634,0.0212,7.4474,1,0.27183492295878453,2,3
BEN_04978,Benign,0,4.2707,10.0,6,3.1277,4.9855,2,0,60.5474,0.5865,0.0,1,0,1,0,1.004,0.0,6.1603,0.0,5.2166,0.0102,4.8748,39.0701,154.0363,0,0,0,1,0,0.3106,0.0,0.0,0,0.157673003140509,0,0
BEN_01698,Benign,0,4.3708,10.0,5,3.7069,5.6059,1,1,76.146,3.8725,1.007,1,0,1,0,0.6577,0.0,2.8252,5.8647,0.0,0.0,0.3587,96.772,104.6806,0,0,0,0,0,0.1665,0.0219,0.0,0,0.029194395072954987,1,0
TRO_00227,Trojan,2,6.7127,20.0,4,6.8436,7.9,4,1,5.0,14.8394,13.7123,0,0,0,0,27.1626,22.3682,31.3446,16.9096,17.3178,3.2432,0.341,33.8736,212.2526,0,1,1,1,1,0.0337,0.0387,0.0,3,0.9253400878560294,4,1
BEN_00137,Benign,0,4.5272,10.0,5,3.1218,3.885,1,2,53.9899,4.9045,0.0984,1,0,1,0,0.1227,0.0,9.9216,1.3764,1.395,1.5349,0.0,75.5364,123.6493,0,0,0,1,0,0.2162,0.0013,0.0,0,0.1313485948496354,2,0
BEN_01643,Benign,0,4.4899,10.0,6,4.5609,3.5699,2,0,61.5534,0.0,0.0,1,0,0,0,0.7696,0.0,2.252,9.1012,0.0,1.7718,0.0,55.9543,126.0927,0,0,0,0,0,0.2395,0.0,0.0,0,0.040247130247362574,0,1
RAN_00273,Ransomware,1,7.99,50.0,4,6.9035,7.6033,2,1,11.2363,4.5638,20.4098,0,1,0,1,54.5766,32.2813,8.8205,34.2533,68.2985,6.769,5.4045,12.1819,231.3743,1,1,1,1,1,0.025,0.0386,7.99,3,0.7240660323923196,2,3
RAN_00338,Ransomware,1,7.5542,50.0,8,6.7194,7.6173,2,2,2.0,5.3966,10.6563,0,1,0,1,48.983,30.5592,16.2136,19.5785,57.0977,6.878,1.1093,77.1289,325.1828,1,0,1,1,1,0.0742,0.1087,7.5542,2,0.21021432951850733,4,3
VIR_00280,Virus,4,6.9273,5.0,8,5.4644,7.0406,2,1,28.9979,3.032,10.4356,0,1,0,1,30.0783,23.6141,20.7975,6.5518,5.0,5.7496,3.7563,37.3056,50.7658,1,0,1,0,1,0.0662,0.1773,6.9273,2,0.5574900283067422,2,2
BEN_01181,Benign,0,3.5991,10.0,3,3.1972,6.0818,2,0,63.549,0.0,0.0,1,0,0,0,0.6543,0.3224,1.7338,12.3034,0.0,1.0758,3.1911,78.6332,305.9031,0,0,1,1,0,0.1728,0.031,0.0,1,0.022049210765936016,0,1
BEN_04814,Benign,0,3.3255,10.0,5,5.5747,4.3391,2,0,88.336,0.0,0.858,0,0,0,0,0.3831,0.0,2.1698,10.5339,7.1779,0.0,3.2758,60.8169,118.5848,0,0,0,1,0,0.1838,0.0325,0.0,0,0.03567758304024046,0,1
BEN_00889,Benign,0,3.3957,10.0,4,3.909,4.8365,1,0,7.5162,0.0,0.9827,1,0,1,1,0.0319,1.7426,0.0,10.7158,0.0,0.0,0.0,53.9549,126.1901,0,0,0,1,0,0.2139,0.0227,0.0,0,0.0,0,0
BEN_02988,Benign,0,4.3657,10.0,6,3.7982,4.0522,2,2,49.24,41.1381,0.6255,1,0,1,0,0.4897,0.9203,1.3539,6.7088,1.4047,0.0,0.0,77.149,35.491,0,0,0,0,0,0.2196,0.0136,0.0,0,0.017549158122593944,4,0
BEN_03514,Benign,0,4.4286,10.0,3,5.0752,4.7523,1,2,37.7053,21.4714,1.2916,1,0,1,0,0.1092,0.0,7.0678,7.3175,17.3713,0.4382,1.5934,62.6779,163.3464,0,0,0,0,0,0.3391,0.022,0.0,0,0.112763829037029,2,0
BEN_02438,Benign,0,4.229,10.0,5,3.4565,4.829,1,1,134.9817,0.0,0.0,1,0,1,1,0.0811,1.1875,3.5007,10.4244,8.5401,0.0,2.5932,70.7065,230.9477,1,0,0,0,0,0.3303,0.0067,0.0,0,0.04951029961884692,1,0
ADW_00174,Adware,3,5.7638,100.0,6,3.9015,6.9504,2,3,43.2141,9.8903,1.3582,1,0,1,0,3.0,19.2521,28.6429,15.538,8.6938,3.9556,4.1612,69.9363,481.8121,1,0,1,1,0,0.1555,0.0197,0.0,1,0.409556982568423,6,0
BEN_03823,Benign,0,5.4828,10.0,5,4.3379,5.4452,1,1,7.8435,6.4934,0.0632,1,0,0,0,0.0565,0.0,1.6517,1.3885,0.0,0.0,0.0,50.6493,143.9685,1,0,0,1,0,0.2972,0.014,0.0,0,0.032610519790006974,1,1
BEN_00818,Benign,0,3.2805,10.0,5,4.3023,5.4497,1,0,66.9623,2.4769,0.9764,0,0,1,0,0.0,2.3013,6.5045,10.362,9.4623,0.988,0.0,27.8581,146.4845,0,0,0,0,0,0.1827,0.0072,0.0,0,0.2334868494261992,0,0
BEN_01112,Benign,0,4.3955,10.0,3,4.6091,6.5,1,1,5.0,20.129,0.3649,1,0,1,1,0.4797,2.6041,0.2401,0.0,6.5936,0.0,2.7172,47.7246,126.314,0,0,0,1,0,0.05,0.0036,0.0,0,0.005030948399777054,1,0
TRO_00104,Trojan,2,7.2308,20.0,4,5.2966,5.5,4,4,36.7499,1.5577,6.4382,1,0,0,0,64.2911,26.9603,5.0,29.7436,30.2592,6.9489,0.4649,66.5794,94.8682,1,1,0,1,0,0.106,0.0524,0.0,1,0.07509830367951648,16,2
BEN_02342,Benign,0,4.6366,10.0,5,2.6355,3.6463,2,1,86.5193,0.0,0.5807,0,0,1,0,0.5405,0.0,0.8783,10.2718,0.8947,1.666,1.8821,71.3493,109.6007,0,0,0,1,0,0.068,0.0253,0.0,0,0.012309861484275248,2,0
BEN_03168,Benign,0,4.7031,10.0,6,3.2917,6.2227,1,2,61.2619,10.8242,1.848,1,0,0,0,0.0,3.0665,0.0,0.0,15.4898,0.7433,0.0,42.2627,60.9101,0,0,0,0,0,0.2215,0.0,0.0,0,0.0,2,1
RAN_00050,Ransomware,1,7.3193,50.0,8,6.9409,7.99,3,4,29.2597,1.5594,20.0762,0,1,0,1,46.248,22.0368,9.205,29.9605,49.152,5.5657,6.5971,29.3369,200.3098,1,0,1,1,1,0.0251,0.0433,7.3193,2,0.3137686667643821,12,3
ADW_00305,Adware,3,3.8472,100.0,8,5.4814,4.8084,1,3,72.4047,0.0,7.224,1,0,0,0,14.05,23.1018,17.2003,8.9948,6.3085,1.1284,1.1117,61.5823,54.5315,0,0,0,0,0,0.0996,0.009,0.0,0,0.2793059044563129,3,1
BEN_03066,Benign,0,3.7722,10.0,5,3.0811,5.2607,2,2,116.7042,30.8107,1.2098,1,0,1,0,0.8281,1.0054,0.0,9.763,0.0,1.0355,0.6134,54.0372,69.8062,0,0,1,1,0,0.2095,0.0107,0.0,1,0.0,4,0
BEN_01265,Benign,0,4.8418,10.0,3,5.0009,5.7959,2,2,46.0893,12.9223,0.0,1,0,1,0,0.5517,1.8177,5.6997,18.5479,7.3703,0.4595,1.2869,94.7622,313.952,0,0,0,1,0,0.1518,0.0,0.0,0,0.06014740054578724,4,0
BEN_00991,Benign,0,5.1422,10.0,4,4.1088,4.5261,1,0,97.8217,22.0173,0.9385,0,0,0,0,0.5189,1.4421,2.9997,9.2736,7.8903,0.0,1.7933,61.1812,168.9131,0,0,0,0,0,0.0946,0.008,0.0,0,0.04902976731414225,0,1
BEN_01465,Benign,0,4.2098,10.0,4,5.1844,6.1787,1,1,79.7737,0.0,0.5784,1,0,1,0,0.7008,0.9985,8.8815,0.5866,10.3521,1.6668,0.4028,50.683,221.9328,0,0,0,0,0,0.2155,0.0027,0.0,0,0.17523627251741217,1,0
BEN_01740,Benign,0,4.2505,10.0,4,3.7578,4.9776,2,2,131.4729,7.0465,0.9484,1,0,0,0,0.0,0.0,6.0424,0.0,2.7637,0.0,0.8936,54.6549,104.4765,0,0,0,0,0,0.1668,0.0089,0.0,0,0.11055550371512893,4,1
BEN_04926,Benign,0,3.2032,10.0,4,4.1015,4.8725,2,1,84.7642,0.0,0.1605,1,0,1,0,0.0,4.3515,13.5414,8.0378,4.9629,1.663,0.5871,43.7655,5.0,0,0,0,0,0,0.1638,0.0603,0.0,0,0.30940809541762343,2,0
BEN_03287,Benign,0,5.2648,10.0,4,4.6777,4.5907,1,2,78.2505,0.0,0.0,0,0,1,0,0.2035,0.0,4.2681,0.0,0.0,0.0,2.6036,65.9306,159.5839,0,0,0,1,0,0.1769,0.0161,0.0,0,0.06473625296903107,2,0
BEN_00354,Benign,0,5.8987,10.0,5,6.0,5.4859,1,2,32.0897,27.3415,0.7253,1,0,0,0,0.5034,2.019,2.0633,13.7402,3.302,0.5328,1.0318,31.6352,126.2068,0,0,0,1,0,0.2636,0.0184,0.0,0,0.06522165183087193,2,1
ADW_00468,Adware,3,7.2,100.0,6,5.1987,6.6494,3,3,71.626,0.0,11.2528,1,1,1,0,9.4824,3.0,12.9254,29.5229,2.0,1.0756,2.849,29.7489,579.8628,0,0,0,1,0,0.3035,0.0333,7.2,0,0.4344832918191933,9,2
TRO_00241,Trojan,2,5.7774,20.0,7,7.5,7.0249,4,4,79.8326,0.0,14.9237,0,1,1,0,35.4121,31.9305,21.2177,5.6279,10.2745,6.4237,3.0077,66.6127,197.6303,0,1,0,1,1,0.0542,0.0721,5.7774,2,0.31852334464749216,16,1
BEN_04809,Benign,0,4.9454,10.0,6,4.5279,4.821,2,0,32.9886,3.1479,3.0,1,0,1,0,0.5567,2.7111,2.7524,0.0,0.0,0.0,1.8167,99.3576,109.5391,0,0,0,1,0,0.189,0.0149,0.0,0,0.02770195737417168,0,0
BEN_01490,Benign,0,4.5916,10.0,3,4.179,5.8938,2,1,29.1427,0.0,1.4525,1,0,0,0,0.0,0.4261,9.9994,8.0291,0.1107,0.0,1.8073,38.6861,98.6009,0,0,0,1,0,0.1817,0.0,0.0,0,0.2584752663101217,2,1
BEN_04603,Benign,0,3.1242,10.0,4,4.5522,5.658,1,0,43.5461,20.5441,2.4628,0,0,1,0,0.5309,0.0,0.9718,18.9235,9.7445,0.0,4.0238,49.9414,214.8759,0,0,0,1,0,0.0914,0.0268,0.0,0,0.019458805720304197,0,0
BEN_04589,Benign,0,4.969,10.0,6,4.3586,5.2402,1,2,62.7834,12.1472,1.6165,1,0,1,0,0.6532,0.9754,5.274,12.2154,0.5811,0.0,0.8352,125.3411,137.8665,0,0,0,0,1,0.3721,0.0103,0.0,1,0.04207717979178418,2,0
BEN_03131,Benign,0,5.7544,10.0,4,3.9983,4.9903,2,0,69.0451,13.8302,1.3199,1,0,1,0,0.5485,0.0,0.0,0.0,7.8578,0.7202,0.0,89.2407,129.6849,0,0,0,1,0,0.3044,0.0464,0.0,0,0.0,0,0
BEN_01229,Benign,0,5.0286,10.0,3,3.517,5.0917,1,0,91.6844,0.0,0.4137,1,0,1,0,0.0,0.0,8.2725,0.0,10.5373,0.8369,4.7837,71.2668,160.0481,0,0,0,0,0,0.1246,0.031,0.0,0,0.11607789321254779,0,0
